id_driver,active_date,offers,bookings,bookings_cancelled_by_passenger,bookings_cancelled_by_driver,rides
910,2020-04-28,1,1,0,0,1
910,2020-05-02,2,2,0,0,2
910,2020-05-23,7,6,1,1,4
910,2020-06-05,5,4,0,0,4
910,2020-06-13,3,3,1,0,2
910,2020-06-20,10,11,1,0,10
918,2020-01-04,2,2,0,0,2
920,2020-01-11,2,2,0,0,2
920,2020-01-22,17,4,0,0,4
920,2020-03-05,4,2,0,0,2
920,2020-05-19,7,5,1,0,4
920,2020-05-25,5,1,0,0,1
920,2020-05-27,3,2,0,0,2
920,2020-06-23,1,1,0,0,1
920,2020-06-29,4,3,0,0,3
923,2020-04-05,21,13,5,1,7
923,2020-04-24,9,3,0,0,3
923,2020-05-20,10,3,0,0,3
924,2020-02-09,8,2,1,0,1
924,2020-02-13,8,4,0,0,4
924,2020-02-17,6,2,0,1,1
924,2020-03-02,2,1,0,0,1
925,2020-01-14,4,3,0,0,3
925,2020-01-24,9,7,0,0,7
925,2020-02-26,5,2,0,0,2
925,2020-03-01,4,3,1,0,2
925,2020-03-12,2,1,0,1,0
925,2020-05-07,5,2,0,0,2
925,2020-05-19,5,2,0,0,2
928,2020-01-31,5,3,0,0,3
928,2020-03-30,2,1,0,0,1
934,2020-01-05,10,2,0,0,2
934,2020-01-29,7,1,0,0,1
934,2020-01-30,12,2,0,0,2
943,2020-01-11,6,1,0,0,1
943,2020-01-27,17,1,0,0,1
943,2020-03-03,5,1,0,1,0
949,2020-01-30,10,1,0,0,1
949,2020-01-31,7,6,0,0,6
949,2020-02-16,15,5,0,0,5
949,2020-02-18,11,4,0,0,4
949,2020-03-08,8,3,0,0,3
949,2020-03-17,4,4,2,0,2
949,2020-03-28,15,3,0,1,2
949,2020-04-29,3,3,1,0,2
949,2020-05-27,5,1,0,0,1
949,2020-05-31,14,7,0,0,7
950,2020-01-07,3,2,0,0,2
950,2020-03-03,6,3,0,0,3
950,2020-03-15,4,2,0,0,2
950,2020-04-02,6,1,1,0,0
950,2020-04-03,3,1,0,0,1
950,2020-05-18,2,1,0,0,1
950,2020-05-24,15,6,0,1,5
950,2020-05-30,8,6,0,0,6
950,2020-06-05,7,3,1,0,2
950,2020-06-14,12,6,0,0,6
950,2020-06-15,4,1,0,0,1
950,2020-06-16,1,1,0,0,1
952,2020-01-04,13,8,5,0,3
952,2020-01-23,14,5,1,0,4
952,2020-02-12,10,4,0,0,4
952,2020-02-21,6,3,0,0,3
952,2020-02-27,7,5,0,0,5
952,2020-06-29,10,5,0,0,5
954,2020-01-08,6,2,0,0,2
954,2020-03-10,11,2,0,0,2
954,2020-06-16,1,1,0,0,1
956,2020-01-09,7,4,1,0,3
956,2020-01-27,9,5,1,0,4
958,2020-01-31,18,10,0,1,9
958,2020-02-03,13,8,1,0,7
958,2020-02-07,10,9,2,0,7
958,2020-03-11,9,8,0,0,8
962,2020-01-09,12,4,0,0,4
962,2020-01-23,4,1,0,0,1
962,2020-01-27,5,3,0,0,3
962,2020-02-03,4,2,0,0,2
962,2020-03-20,2,2,0,0,2
962,2020-03-27,3,1,0,0,1
962,2020-04-10,5,3,0,0,3
962,2020-05-23,8,2,0,0,2
966,2020-03-05,14,5,2,0,3
966,2020-03-09,2,2,0,0,2
969,2020-01-14,5,2,0,0,2
969,2020-01-24,1,1,0,0,1
969,2020-01-30,7,3,1,0,2
969,2020-02-11,7,5,1,0,4
969,2020-02-24,3,3,2,0,1
969,2020-03-13,2,2,0,0,2
971,2020-01-30,2,1,0,1,0
971,2020-02-05,1,1,0,0,1
971,2020-02-06,5,3,0,0,3
971,2020-06-13,2,1,0,0,1
973,2020-02-24,2,1,0,0,1
980,2020-02-03,5,5,0,0,5
980,2020-03-02,3,3,0,0,3
983,2020-01-19,33,4,1,0,3
983,2020-01-20,29,6,0,1,5
983,2020-02-09,25,7,0,1,6
983,2020-03-18,10,10,2,0,8
983,2020-03-26,19,10,2,0,8
983,2020-04-03,22,6,0,1,5
983,2020-04-21,7,4,1,0,3
983,2020-05-12,6,2,0,0,2
983,2020-05-24,35,11,2,1,8
983,2020-06-03,9,1,0,1,0
987,2020-02-08,1,2,0,0,2
988,2020-01-02,1,1,0,0,1
988,2020-02-05,5,1,0,0,1
988,2020-02-20,9,1,0,0,1
988,2020-02-28,6,1,0,0,1
988,2020-03-19,3,2,0,0,2
988,2020-03-29,9,6,0,0,6
988,2020-04-08,3,1,0,0,1
988,2020-05-12,7,4,1,0,3
988,2020-06-14,6,3,1,0,2
991,2020-04-09,2,1,0,0,1
991,2020-04-12,2,2,0,0,2
991,2020-06-18,3,4,1,0,3
993,2020-01-18,4,2,0,0,2
993,2020-02-14,2,1,0,0,1
996,2020-01-09,4,2,0,0,2
996,2020-01-27,7,3,0,1,2
996,2020-02-20,7,6,0,0,6
996,2020-03-03,5,3,0,0,3
996,2020-04-21,1,1,1,0,0
996,2020-05-09,2,5,1,0,4
996,2020-05-27,4,2,0,0,2
996,2020-06-13,4,2,0,0,2
998,2020-01-25,4,2,1,0,1
998,2020-05-07,5,1,0,0,1
998,2020-05-24,2,1,0,0,1
998,2020-05-27,3,1,0,0,1
998,2020-06-14,1,1,1,0,0
1011,2020-02-06,2,1,0,0,1
1011,2020-02-17,3,1,0,0,1
1011,2020-03-12,6,1,1,0,0
1011,2020-05-22,3,1,0,1,0
1011,2020-06-02,2,2,1,0,1
1013,2020-02-29,10,2,0,0,2
1013,2020-03-01,2,2,0,0,2
1013,2020-04-27,5,5,0,0,5
1013,2020-05-07,5,3,0,0,3
1013,2020-06-01,4,4,0,0,4
1013,2020-06-08,4,4,0,1,3
1016,2020-01-08,1,1,0,0,1
1016,2020-02-27,4,2,0,0,2
1016,2020-03-08,3,1,0,0,1
1021,2020-01-06,4,3,0,0,3
1021,2020-02-10,3,2,0,0,2
1021,2020-03-10,3,2,0,0,2
1022,2020-02-19,1,1,0,0,1
1030,2020-01-20,2,1,0,0,1
1031,2020-02-22,2,2,0,0,2
1031,2020-03-01,1,1,0,0,1
1031,2020-03-09,4,3,1,0,2
1032,2020-01-10,11,5,0,0,5
1032,2020-01-17,13,8,0,0,8
1032,2020-01-20,12,7,0,0,7
1032,2020-02-04,9,3,0,0,3
1032,2020-03-05,6,5,0,0,5
1032,2020-03-10,6,2,0,0,2
1041,2020-01-04,4,1,0,0,1
1041,2020-01-09,11,1,0,0,0
1043,2020-02-26,2,2,0,0,2
1043,2020-03-04,2,1,1,0,0
1044,2020-01-02,4,2,1,0,1
1044,2020-02-01,11,2,0,1,1
1044,2020-02-17,17,2,0,0,2
1044,2020-02-24,18,2,1,1,1
1044,2020-03-19,5,5,3,0,2
1045,2020-01-03,8,2,1,0,1
1045,2020-01-06,4,2,0,0,2
1045,2020-01-20,5,1,0,0,1
1045,2020-01-30,6,2,1,0,1
1045,2020-02-09,9,3,0,0,3
1045,2020-02-12,11,2,0,0,2
1045,2020-03-05,5,1,0,0,1
1045,2020-03-13,4,2,1,0,1
1048,2020-01-10,8,6,1,0,5
1048,2020-02-25,16,12,0,0,12
1053,2020-01-17,19,1,1,0,0
1063,2020-01-30,15,10,1,1,8
1063,2020-02-07,4,2,0,0,2
1063,2020-02-19,2,1,0,0,1
1063,2020-03-26,1,1,0,0,1
1063,2020-05-12,10,1,0,0,1
1063,2020-05-25,2,2,0,0,2
1063,2020-06-10,8,2,0,0,2
1063,2020-06-23,1,1,1,0,0
1063,2020-06-28,1,1,0,0,1
1064,2020-02-22,7,2,0,0,2
1064,2020-02-23,5,3,0,0,3
1064,2020-02-28,2,1,0,0,1
1064,2020-03-29,1,1,0,0,1
1064,2020-03-30,2,2,0,0,2
1064,2020-05-31,2,1,0,0,1
1064,2020-06-06,2,1,0,0,1
1067,2020-06-16,5,1,0,0,1
1068,2020-01-11,20,4,0,0,4
1068,2020-01-12,51,7,0,0,7
1068,2020-02-16,38,4,0,0,4
1068,2020-02-20,160,7,0,1,6
1068,2020-03-16,4,1,0,0,1
1068,2020-06-06,3,1,0,0,1
1071,2020-01-05,1,1,0,0,1
1071,2020-03-06,2,2,1,0,1
1071,2020-06-27,3,2,0,0,2
1085,2020-01-15,1,2,0,0,2
1085,2020-01-21,5,4,0,0,4
1085,2020-02-24,3,1,0,0,1
1085,2020-03-11,7,3,0,0,3
1085,2020-03-13,4,4,1,0,3
1085,2020-05-02,2,2,1,0,1
1085,2020-05-29,2,1,0,0,1
1085,2020-06-15,1,1,0,0,1
1085,2020-06-19,3,1,0,0,1
1087,2020-01-22,4,1,0,0,1
1088,2020-03-31,3,3,0,0,3
1088,2020-04-26,3,2,0,0,2
1088,2020-06-25,6,1,0,0,1
1092,2020-01-09,7,2,0,0,2
1092,2020-02-02,17,4,0,0,4
1092,2020-06-11,1,1,0,0,1
1098,2020-01-05,7,5,2,0,3
1098,2020-02-22,5,3,0,3,0
1098,2020-03-01,11,6,0,0,6
1098,2020-04-06,3,1,0,0,1
1098,2020-04-29,3,3,1,0,2
1106,2020-01-02,7,4,0,0,4
1106,2020-01-14,9,4,1,0,3
1106,2020-01-21,1,1,0,0,1
1106,2020-03-25,1,1,0,0,1
1106,2020-03-28,1,1,0,0,1
1106,2020-04-10,1,1,0,0,1
1106,2020-06-24,8,6,0,0,6
1107,2020-01-03,2,2,0,0,2
1107,2020-01-10,2,2,0,0,2
1107,2020-02-05,2,1,0,0,1
1107,2020-02-07,1,1,0,0,1
1107,2020-02-13,2,3,0,0,3
1107,2020-02-16,2,2,0,0,2
1107,2020-05-25,3,3,0,0,3
1108,2020-01-30,9,6,1,0,5
1108,2020-02-05,5,3,0,1,2
1108,2020-03-26,1,1,0,0,1
1110,2020-03-19,1,1,0,0,1
1110,2020-03-24,1,1,0,0,1
1110,2020-03-30,1,1,1,0,0
1110,2020-05-01,9,4,0,0,4
1110,2020-05-03,3,4,0,0,4
1110,2020-05-09,5,3,1,0,2
1110,2020-05-10,8,3,2,0,1
1110,2020-06-08,2,1,0,0,1
1110,2020-06-15,2,2,0,0,2
1111,2020-01-01,63,11,1,2,8
1111,2020-01-21,4,2,0,0,2
1111,2020-01-27,2,2,0,0,2
1111,2020-01-28,7,3,1,1,1
1111,2020-02-06,11,2,0,0,2
1111,2020-02-17,7,3,0,0,3
1119,2020-01-08,1,1,0,0,1
1122,2020-02-21,4,1,0,0,1
1122,2020-03-05,2,1,0,0,1
1127,2020-01-01,3,2,0,0,2
1127,2020-02-10,3,1,0,0,1
1127,2020-03-15,1,1,0,0,1
1134,2020-01-08,3,2,1,0,1
1134,2020-01-22,2,2,0,0,2
1134,2020-02-12,1,1,0,0,1
1136,2020-01-06,2,1,0,0,1
1136,2020-02-01,5,3,0,0,3
1136,2020-03-07,4,1,0,0,1
1140,2020-02-06,4,3,1,0,2
1140,2020-02-12,6,5,1,1,3
1140,2020-03-02,2,2,0,0,2
1140,2020-03-03,4,1,0,1,0
1140,2020-03-13,6,5,0,0,5
1140,2020-03-21,2,1,0,0,1
1140,2020-03-27,8,5,0,1,4
1140,2020-04-30,6,3,2,0,1
1140,2020-05-17,12,4,1,0,3
1140,2020-06-20,1,2,1,0,1
1146,2020-01-27,5,2,0,0,2
1146,2020-02-03,3,1,0,0,1
1146,2020-02-29,2,1,0,0,1
1146,2020-03-12,1,2,1,0,1
1150,2020-01-13,3,1,0,0,1
1150,2020-01-16,4,3,0,0,3
1150,2020-01-21,3,2,0,0,2
1150,2020-01-23,7,5,0,0,5
1150,2020-02-17,7,5,0,0,5
1150,2020-03-13,2,1,0,0,1
1152,2020-01-30,14,5,0,0,5
1152,2020-02-17,5,3,0,0,3
1152,2020-03-12,3,2,0,0,2
1158,2020-01-18,6,2,0,0,2
1158,2020-01-22,31,6,0,0,6
1158,2020-01-26,6,3,0,0,3
1158,2020-02-13,22,11,1,0,10
1158,2020-03-18,2,2,0,0,2
1158,2020-04-22,3,3,0,0,3
1158,2020-05-09,8,3,0,0,3
1162,2020-01-16,1,1,0,0,1
1180,2020-02-09,5,2,0,0,2
1182,2020-01-16,10,2,0,0,2
1182,2020-01-17,12,8,1,0,7
1182,2020-02-04,19,7,1,0,6
1201,2020-06-23,2,1,0,0,1
1201,2020-06-29,3,1,0,1,0
1202,2020-01-28,4,2,0,0,2
1202,2020-04-03,1,1,0,0,1
1202,2020-05-22,6,2,1,0,1
1202,2020-05-30,7,4,0,0,4
1202,2020-06-22,1,1,0,0,1
1203,2020-01-23,4,2,0,0,2
1203,2020-01-29,4,2,0,0,2
1203,2020-02-04,5,2,0,0,2
1203,2020-02-27,5,1,0,0,1
1210,2020-02-25,7,6,0,0,6
1219,2020-02-05,11,2,0,0,2
1219,2020-02-21,10,3,0,0,3
1219,2020-03-16,3,2,2,0,0
1219,2020-03-23,2,2,1,0,1
1219,2020-05-11,2,1,0,1,0
1219,2020-06-10,5,4,0,0,4
1224,2020-03-07,3,1,0,0,1
1225,2020-02-02,8,4,0,0,4
1225,2020-02-16,6,1,0,0,1
1225,2020-02-18,12,3,0,0,3
1225,2020-03-03,6,3,0,0,3
1225,2020-06-28,8,3,0,0,3
1227,2020-01-02,5,3,0,0,3
1227,2020-06-15,3,3,0,0,3
1230,2020-02-07,3,2,0,0,2
1230,2020-03-14,1,1,1,0,0
1230,2020-03-27,4,3,0,0,3
1230,2020-04-01,9,7,0,0,7
1230,2020-04-08,5,5,0,0,5
1230,2020-04-09,8,5,1,0,4
1230,2020-05-25,2,1,0,0,1
1230,2020-06-10,3,3,0,0,3
1231,2020-03-23,3,1,0,0,1
1232,2020-05-11,5,2,0,0,2
1232,2020-06-06,25,1,0,0,1
1232,2020-06-19,7,1,0,0,1
1237,2020-01-23,10,1,0,0,1
1237,2020-03-02,1,1,0,0,1
1237,2020-05-20,2,2,0,0,2
1237,2020-05-22,1,1,0,0,1
1238,2020-05-20,5,2,0,0,2
1241,2020-03-16,5,4,0,0,4
1248,2020-06-25,10,3,0,0,3
1249,2020-01-18,3,1,0,0,1
1249,2020-01-26,3,2,0,0,2
1249,2020-03-07,1,1,0,0,1
1249,2020-03-19,1,1,0,0,1
1251,2020-01-04,3,1,0,0,1
1251,2020-01-11,2,2,0,0,2
1251,2020-02-11,1,1,0,0,1
1251,2020-02-25,4,1,0,0,1
1252,2020-01-11,8,2,0,0,2
1252,2020-01-16,10,3,0,0,3
1252,2020-02-14,1,1,0,0,1
1252,2020-02-29,8,5,0,0,5
1252,2020-03-03,8,6,0,0,6
1256,2020-01-06,4,2,0,0,2
1256,2020-01-08,6,2,0,0,2
1256,2020-01-25,2,1,0,0,1
1258,2020-02-26,5,3,0,0,3
1258,2020-02-29,2,2,0,0,2
1263,2020-01-27,1,1,0,0,1
1263,2020-02-19,5,5,0,0,5
1263,2020-06-04,3,2,0,0,2
1263,2020-06-16,1,1,0,0,1
1264,2020-01-15,2,2,0,0,2
1269,2020-01-05,3,1,1,0,0
1269,2020-02-06,8,1,0,0,1
1269,2020-02-16,4,2,0,0,2
1269,2020-02-28,12,1,0,0,1
1269,2020-04-11,7,4,0,0,4
1271,2020-02-25,32,5,1,0,4
1279,2020-01-30,15,1,0,0,1
1279,2020-02-17,10,2,0,0,2
1279,2020-05-08,9,9,1,0,8
1279,2020-05-09,9,1,0,0,1
1281,2020-01-01,2,2,0,0,2
1281,2020-01-13,2,2,0,1,1
1281,2020-02-26,3,3,0,0,3
1281,2020-03-01,1,1,0,0,1
1281,2020-05-19,2,2,1,0,1
1284,2020-01-23,3,2,0,0,2
1285,2020-01-02,2,1,0,0,1
1285,2020-02-03,3,1,0,0,1
1285,2020-03-11,2,2,0,0,2
1285,2020-04-08,3,3,0,1,2
1285,2020-04-11,1,1,0,0,1
1285,2020-04-28,2,2,0,0,2
1285,2020-05-22,3,2,0,0,2
1291,2020-02-10,1,1,0,0,1
1291,2020-06-03,1,1,0,0,1
1297,2020-02-11,8,3,0,0,3
1297,2020-02-28,16,5,1,1,3
1297,2020-03-03,3,3,0,1,2
1301,2020-01-04,1,1,1,0,0
1301,2020-01-07,4,1,1,0,0
1301,2020-05-08,3,2,0,0,2
1301,2020-05-19,3,1,0,0,1
1302,2020-01-10,4,2,0,0,2
1302,2020-02-16,4,3,0,0,3
1302,2020-02-17,6,1,0,0,1
1302,2020-02-19,3,2,0,1,1
1302,2020-02-20,6,3,0,0,3
1302,2020-05-08,2,2,0,0,2
1302,2020-05-10,10,4,0,0,4
1302,2020-06-12,5,2,1,0,1
1303,2020-01-15,8,2,0,1,1
1303,2020-01-21,13,9,0,0,9
1303,2020-02-01,5,1,0,0,1
1303,2020-02-10,10,4,0,0,4
1309,2020-01-04,3,2,0,1,1
1309,2020-02-02,8,3,2,1,0
1309,2020-02-21,11,5,0,1,4
1309,2020-03-01,5,2,1,0,1
1309,2020-04-28,2,1,0,0,1
1309,2020-05-07,1,1,0,0,1
1309,2020-06-21,1,1,0,0,1
1310,2020-01-07,8,1,0,0,1
1310,2020-04-23,12,4,1,0,3
1310,2020-04-27,5,4,1,0,3
1310,2020-05-13,4,4,0,0,4
1310,2020-05-25,9,6,0,1,5
1310,2020-06-22,2,1,1,0,0
1310,2020-06-26,4,2,0,0,2
1312,2020-02-25,1,1,0,0,1
1312,2020-03-08,1,1,0,0,1
1314,2020-01-22,6,4,0,0,4
1314,2020-02-10,2,1,0,0,1
1317,2020-02-28,4,2,0,0,2
1317,2020-03-13,1,1,0,0,1
1318,2020-01-18,22,6,0,0,6
1322,2020-01-27,4,4,0,0,4
1322,2020-02-10,8,2,0,0,2
1333,2020-01-01,29,1,1,0,0
1333,2020-01-10,8,3,1,0,2
1333,2020-01-26,6,2,0,0,2
1333,2020-01-28,5,2,0,0,2
1333,2020-01-29,13,1,0,0,1
1333,2020-05-08,1,1,0,0,1
1335,2020-02-01,1,1,0,0,1
1335,2020-03-03,5,1,0,0,1
1340,2020-01-15,1,1,0,0,1
1340,2020-03-03,7,5,0,0,5
1340,2020-03-26,1,1,0,0,1
1340,2020-04-28,3,1,0,1,0
1340,2020-06-01,7,4,0,0,4
1340,2020-06-09,1,1,0,0,1
1340,2020-06-24,11,1,0,0,1
1340,2020-06-29,3,3,0,0,3
1341,2020-01-31,2,1,0,0,1
1343,2020-06-02,7,5,0,0,5
1343,2020-06-24,1,1,1,0,0
1343,2020-06-25,12,7,3,1,3
1347,2020-02-14,4,1,0,0,1
1347,2020-02-24,2,1,0,0,1
1350,2020-01-28,7,1,0,0,1
1350,2020-01-29,7,1,0,0,1
1350,2020-02-20,2,2,0,0,2
1352,2020-02-09,9,2,0,0,2
1352,2020-06-19,2,2,0,0,2
1355,2020-03-10,4,1,0,0,1
1355,2020-04-07,1,1,0,0,1
1355,2020-04-21,2,2,1,0,1
1355,2020-05-22,7,3,0,0,3
1355,2020-05-30,14,5,2,0,3
1364,2020-02-10,9,3,0,0,3
1364,2020-04-20,2,1,0,0,1
1364,2020-05-19,1,1,0,0,1
1370,2020-02-26,5,5,0,0,5
1376,2020-01-03,9,2,0,0,2
1376,2020-01-28,14,7,1,0,6
1376,2020-02-11,22,11,1,0,10
1376,2020-04-27,2,1,0,0,1
1376,2020-05-09,6,5,1,0,4
1376,2020-05-23,4,2,0,0,2
1377,2020-03-10,2,1,0,0,1
1377,2020-04-15,2,2,0,0,2
1377,2020-04-18,3,1,0,0,1
1377,2020-04-29,6,5,1,0,4
1377,2020-05-04,2,1,0,0,1
1381,2020-02-22,98,3,0,0,3
1382,2020-01-14,13,11,1,0,10
1382,2020-01-23,10,9,0,0,9
1382,2020-02-04,16,10,1,0,9
1382,2020-02-07,4,5,1,0,4
1382,2020-06-08,8,5,0,0,5
1386,2020-02-12,2,1,1,0,0
1386,2020-02-20,12,3,0,0,3
1386,2020-06-03,2,1,0,0,1
1386,2020-06-10,1,2,1,0,1
1386,2020-06-19,1,1,0,0,1
1391,2020-01-04,7,4,0,0,4
1391,2020-01-05,2,1,0,0,1
1391,2020-01-10,2,1,0,0,1
1391,2020-06-12,6,2,0,0,2
1396,2020-03-13,2,1,0,0,1
1396,2020-03-15,2,1,0,0,1
1396,2020-06-04,2,1,0,0,1
1396,2020-06-16,2,2,0,0,2
1398,2020-01-07,5,2,0,0,2
1398,2020-01-09,1,1,0,0,1
1398,2020-01-19,12,4,0,0,4
1398,2020-01-20,4,1,0,0,1
1398,2020-01-24,4,1,0,1,0
1398,2020-05-14,5,5,0,1,4
1398,2020-05-19,2,2,0,0,2
1398,2020-06-18,2,2,0,0,2
1404,2020-02-21,2,1,0,0,1
1408,2020-04-13,1,1,0,0,1
1408,2020-06-14,3,2,0,0,2
1412,2020-01-11,17,6,0,1,5
1412,2020-01-18,34,9,2,1,6
1412,2020-01-22,4,1,0,0,1
1412,2020-02-15,13,7,3,0,4
1412,2020-02-16,22,5,1,0,4
1415,2020-04-07,8,5,0,0,5
1416,2020-02-01,9,3,1,0,2
1417,2020-01-31,8,2,0,0,2
1417,2020-02-02,13,6,1,1,4
1417,2020-03-04,3,2,0,0,2
1417,2020-05-30,12,6,1,0,5
1417,2020-06-05,6,3,0,0,3
1421,2020-01-22,8,2,0,0,2
1421,2020-01-27,3,2,0,1,1
1421,2020-02-09,20,9,1,0,8
1421,2020-02-17,5,1,0,0,1
1421,2020-04-24,13,6,1,0,5
1421,2020-04-30,17,3,0,0,3
1421,2020-05-11,2,1,0,1,0
1421,2020-06-22,2,1,0,0,1
1426,2020-02-14,7,5,0,0,5
1426,2020-02-20,15,5,1,0,4
1426,2020-02-22,7,2,0,0,2
1426,2020-05-30,5,2,1,0,1
1426,2020-06-24,1,1,0,0,1
1429,2020-01-06,3,2,0,0,2
1429,2020-01-15,2,2,0,0,2
1429,2020-01-28,26,4,1,0,3
1429,2020-02-01,11,5,2,0,3
1429,2020-02-20,9,5,0,0,5
1429,2020-03-08,22,7,0,0,7
1429,2020-03-15,2,2,0,0,2
1429,2020-06-20,14,4,0,0,4
1431,2020-02-13,14,9,1,0,8
1431,2020-03-13,12,6,0,0,6
1433,2020-01-29,83,5,0,0,5
1437,2020-01-20,7,1,0,0,1
1437,2020-02-11,11,7,0,0,7
1437,2020-03-03,5,1,0,0,1
1438,2020-01-19,2,1,0,0,1
1438,2020-01-28,5,3,0,0,3
1438,2020-06-20,3,2,0,0,2
1439,2020-01-12,3,1,0,0,1
1439,2020-02-05,10,5,0,1,4
1439,2020-06-08,2,1,0,0,1
1440,2020-02-12,16,6,0,0,6
1440,2020-04-02,1,1,0,0,1
1440,2020-06-26,6,2,1,0,1
1446,2020-01-08,1,1,0,0,1
1446,2020-02-10,4,2,0,0,2
1447,2020-01-07,4,3,0,0,3
1450,2020-01-30,6,4,0,0,4
1450,2020-02-28,8,3,0,1,2
1453,2020-01-10,7,1,0,1,0
1453,2020-01-16,23,3,0,0,3
1453,2020-01-23,11,5,0,0,5
1453,2020-02-08,4,2,1,0,1
1453,2020-03-07,4,1,1,0,0
1453,2020-03-20,3,1,0,0,1
1458,2020-01-15,2,1,0,0,1
1458,2020-01-23,4,2,0,0,2
1458,2020-02-24,7,1,0,0,1
1458,2020-03-01,1,1,0,0,1
1458,2020-03-12,4,1,0,0,1
1461,2020-02-06,11,2,1,0,1
1461,2020-03-06,3,1,0,0,1
1463,2020-01-17,3,2,0,1,1
1465,2020-01-02,4,1,0,0,1
1472,2020-01-24,1,1,0,0,1
1472,2020-02-29,2,2,0,0,2
1472,2020-03-19,1,1,0,0,1
1473,2020-03-28,0,1,0,0,1
1473,2020-05-12,1,1,0,0,1
1473,2020-05-23,2,1,0,0,1
1473,2020-06-08,3,3,0,0,3
1475,2020-06-05,1,1,0,0,1
1477,2020-01-30,5,1,0,0,1
1479,2020-04-13,1,1,0,0,1
1479,2020-05-13,1,1,0,0,1
1483,2020-01-22,8,3,0,0,3
1483,2020-02-14,23,2,0,0,2
1483,2020-03-13,10,4,1,0,3
1483,2020-03-15,6,4,0,0,4
1483,2020-03-19,4,2,0,0,2
1483,2020-03-26,3,2,0,0,2
1483,2020-05-04,6,4,0,0,4
1483,2020-05-25,22,10,0,1,9
1483,2020-06-23,1,1,0,0,1
1483,2020-06-27,13,5,0,0,5
1498,2020-01-04,3,1,0,1,0
1498,2020-01-17,8,6,0,0,6
1498,2020-01-21,4,3,0,0,3
1498,2020-01-23,10,4,0,0,4
1498,2020-02-26,11,6,0,0,6
1500,2020-01-11,11,6,0,0,6
1500,2020-01-17,14,8,0,3,5
1500,2020-01-25,18,4,0,0,4
1500,2020-01-30,11,2,0,0,2
1500,2020-02-28,8,3,0,1,2
1500,2020-02-29,8,3,1,0,2
1500,2020-03-06,11,7,0,1,6
1500,2020-03-08,3,1,0,0,1
1500,2020-03-26,1,1,0,0,1
1500,2020-04-20,1,1,0,0,1
1500,2020-05-20,1,1,0,0,1
1501,2020-02-25,1,1,0,0,1
1502,2020-01-10,5,3,0,0,3
1508,2020-01-09,2,2,0,0,2
1508,2020-01-19,3,3,0,0,3
1508,2020-01-31,12,5,0,0,5
1508,2020-02-15,2,2,0,0,2
1514,2020-01-10,4,1,1,0,0
1514,2020-02-07,11,3,0,0,3
1514,2020-02-18,15,4,0,0,4
1514,2020-03-24,1,1,0,0,1
1514,2020-05-02,5,5,0,0,5
1516,2020-01-17,4,2,0,0,2
1516,2020-01-22,2,1,0,0,1
1516,2020-02-21,5,1,0,0,1
1516,2020-02-26,2,1,0,0,1
1516,2020-03-04,2,1,1,0,0
1521,2020-01-22,4,2,1,0,1
1521,2020-06-06,2,1,0,0,1
1525,2020-02-03,4,1,0,0,1
1525,2020-05-21,3,3,0,0,3
1531,2020-01-15,3,2,1,1,0
1531,2020-01-18,3,3,1,0,2
1531,2020-02-23,4,3,0,0,3
1534,2020-01-17,7,3,1,0,2
1534,2020-01-30,4,2,0,0,2
1534,2020-02-13,3,2,1,0,1
1534,2020-02-25,5,3,0,0,3
1534,2020-02-28,12,5,0,1,4
1534,2020-03-10,3,2,1,0,1
1534,2020-04-08,5,4,0,0,4
1534,2020-04-22,2,2,0,0,2
1539,2020-01-09,3,1,0,0,1
1539,2020-01-10,4,1,0,0,1
1539,2020-01-13,5,2,0,1,1
1539,2020-01-23,2,1,0,0,1
1539,2020-01-25,5,1,0,0,1
1540,2020-01-08,3,1,0,0,1
1540,2020-01-15,3,2,0,0,2
1540,2020-05-07,2,1,0,0,1
1541,2020-01-14,3,1,0,0,1
1541,2020-01-22,17,2,0,0,2
1541,2020-03-19,20,19,6,0,13
1541,2020-06-07,9,3,1,0,2
1541,2020-06-14,10,6,1,0,5
1541,2020-06-15,5,1,0,0,1
1546,2020-01-30,10,3,1,0,2
1546,2020-02-10,5,4,0,0,4
1547,2020-02-17,2,1,0,0,1
1547,2020-03-10,4,3,0,0,3
1547,2020-06-15,1,1,0,0,1
1551,2020-02-20,6,1,0,0,1
1561,2020-02-07,3,3,0,0,3
1561,2020-02-08,2,1,0,0,1
1561,2020-03-06,4,2,0,0,2
1561,2020-05-07,4,1,0,0,1
1565,2020-01-01,24,7,2,1,4
1565,2020-01-04,3,1,0,0,1
1565,2020-01-27,2,1,0,0,1
1565,2020-02-19,3,1,0,0,1
1565,2020-03-16,1,1,0,0,1
1567,2020-02-08,3,3,0,0,3
1567,2020-02-10,11,4,1,0,3
1567,2020-02-12,10,4,0,1,3
1567,2020-03-03,3,2,0,0,2
1571,2020-02-12,3,3,0,0,3
1572,2020-01-14,14,1,0,0,1
1572,2020-03-01,10,3,0,0,3
1572,2020-03-16,9,1,0,0,1
1572,2020-03-26,9,1,0,0,1
1572,2020-05-14,3,1,0,0,1
1582,2020-02-23,3,2,0,0,2
1588,2020-01-16,3,2,0,0,2
1588,2020-01-25,6,5,0,0,5
1588,2020-02-13,2,3,1,0,2
1588,2020-02-25,3,3,1,0,2
1588,2020-02-29,2,1,0,0,1
1588,2020-03-11,2,2,0,0,2
1590,2020-03-23,3,1,0,0,1
